1.11195000000000 1.768586288621845E-046
1.11216671244750 1.942631864511761E-046
1.11238342489499 2.133718341178634E-046
1.11260013734249 2.343505626699126E-046
1.11281684978999 2.573814473413616E-046
1.11303356223748 2.826641981227900E-046
1.11325027468498 3.104178587215237E-046
1.11346698713248 3.408826683230382E-046
1.11368369957997 3.743221016691090E-046
1.11390041202747 4.110251044379101E-046
1.11411712447497 4.513085425213588E-046
1.11433383692246 4.955198855545581E-046
1.11455054936996 5.440401469791143E-046
1.11476726181745 5.972871050297451E-046
1.11498397426495 6.557188313386506E-046
1.11520068671245 7.198375563761851E-046
1.11541739915994 7.901939037045881E-046
1.11563411160744 8.673915280409587E-046
1.11585082405494 9.520921954285690E-046
1.11606753650243 1.045021347425401E-045
1.11628424894993 1.146974195172977E-045
1.11650096139743 1.258822393526070E-045
1.11671767384492 1.381521350153119E-045
1.11693438629242 1.516118229681417E-045
1.11715109873992 1.663760718618530E-045
1.11736781118741 1.825706622957897E-045
1.11758452363491 2.003334377136888E-045
1.11780123608241 2.198154550407665E-045
1.11801794852990 2.411822444757394E-045
1.11823466097740 2.646151887355877E-045
1.11845137342490 2.903130330162553E-045
1.11866808587239 3.184935379888490E-045
1.11888479831989 3.493952893053980E-045
1.11910151076738 3.832796783499028E-045
1.11931822321488 4.204330703508130E-045
1.11953493566238 4.611691774781945E-045
1.11975164810987 5.058316561980141E-045
1.11996836055737 5.547969499564480E-045
1.12018507300487 6.084774002377849E-045
1.12040178545236 6.673246511898176E-045
1.12061849789986 7.318333753634342E-045
1.12083521034736 8.025453506830524E-045
1.12105192279485 8.800539215719447E-045
1.12126863524235 9.650088802272652E-045
1.12148534768985 1.058121807390735E-044
1.12170206013734 1.160171915625865E-044
1.12191877258484 1.272012442115601E-044
1.12213548503234 1.394577642365809E-044
1.12235219747983 1.528890440980891E-044
1.12256890992733 1.676070800893897E-044
1.12278562237482 1.837344878137646E-044
1.12300233482232 2.014055035468275E-044
1.12321904726982 2.207670794959958E-044
1.12343575971731 2.419800817115556E-044
1.12365247216481 2.652206002155493E-044
1.12386918461231 2.906813818011764E-044
1.12408589705980 3.185733969228763E-044
1.12430260950730 3.491275531551555E-044
1.12451932195480 3.825965688517344E-044
1.12473603440229 4.192570218978625E-044
1.12495274684979 4.594115898241764E-044
1.12516945929729 5.033914990545078E-044
1.12538617174478 5.515592026997405E-044
1.12560288419228 6.043113081019974E-044
1.12581959663978 6.620817772893101E-044
1.12603630908727 7.253454256351504E-044
1.12625302153477 7.946217463495644E-044
1.12646973398227 8.704790909716326E-044
1.12668644642976 9.535392388108168E-044
1.12690315887726 1.044482391316507E-043
1.12711987132475 1.144052630662429E-043
1.12733658377225 1.253063885445896E-043
1.12755329621975 1.372406450340577E-043
1.12777000866724 1.503054110844828E-043
1.12798672111474 1.646071928957679E-043
1.12820343356224 1.802624750741145E-043
1.12842014600973 1.973986502311937E-043
1.12863685845723 2.161550346905505E-043
1.12885357090473 2.366839782310377E-043
1.12907028335222 2.591520765224937E-043
1.12928699579972 2.837414957016548E-043
1.12950370824722 3.106514193995544E-043
1.12972042069471 3.400996294746515E-043
1.12993713314221 3.723242327341573E-043
1.13015384558971 4.075855470470180E-043
1.13037055803720 4.461681614764453E-043
1.13058727048470 4.883831863931470E-043
1.13080398293220 5.345707109866036E-043
1.13102069537969 5.851024871780183E-043
1.13123740782719 6.403848606709677E-043
1.13145412027469 7.008619717619861E-043
1.13167083272218 7.670192505929210E-043
1.13188754516968 8.393872337713706E-043
1.13210425761717 9.185457317322584E-043
1.13232097006467 1.005128378884106E-042
1.13253768251217 1.099827601491692E-042
1.13275439495966 1.203400041419705E-042
1.13297110740716 1.316672477321432E-042
1.13318781985466 1.440548288624357E-042
1.13340453230215 1.576014511778392E-042
1.13362124474965 1.724149542709567E-042
1.13383795719715 1.886131544307656E-042
1.13405466964464 2.063247623097232E-042
1.13427138209214 2.256903845046748E-042
1.13448809453964 2.468636166790540E-042
1.13470480698713 2.700122365430473E-042
1.13492151943463 2.953195057597262E-042
1.13513823188213 3.229855906628559E-042
1.13535494432962 3.532291125649264E-042
1.13557165677712 3.862888394047921E-042
1.13578836922461 4.224255315436270E-042
1.13600508167211 4.619239556718260E-042
1.13622179411961 5.050950820454845E-042
1.13643850656710 5.522784816419849E-042
1.13665521901460 6.038449413145703E-042
1.13687193146210 6.601993166523916E-042
1.13708864390959 7.217836440212481E-042
1.13730535635709 7.890805351907456E-042
1.13752206880459 8.626168800523250E-042
1.13773878125208 9.429678852213224E-042
1.13795549369958 1.030761478808475E-041
1.13817220614708 1.126683114358373E-041
1.13838891859457 1.231481009910629E-041
1.13860563104207 1.345971861355371E-041
1.13882234348957 1.471047072761814E-041
1.13903905593706 1.607679550172221E-041
1.13925576838456 1.756931109513534E-041
1.13947248083206 1.919960553799495E-041
1.13968919327955 2.098032479724556E-041
1.13990590572705 2.292526879115430E-041
1.14012261817454 2.504949606540766E-041
1.14033933062204 2.736943790743533E-041
1.14055604306954 2.990302274472778E-041
1.14077275551703 3.266981174829085E-041
1.14098946796453 3.569114664436610E-041
1.14120618041203 3.899031082672771E-041
1.14142289285952 4.259270495911950E-041
1.14163960530702 4.652603836297540E-041
1.14185631775452 5.082053760073070E-041
1.14207303020201 5.550917379011249E-041
1.14228974264951 6.062791032119912E-041
1.14250645509701 6.621597279615800E-041
1.14272316754450 7.231614317297289E-041
1.14293987999200 7.897508027003029E-041
1.14315659243950 8.624366897928537E-041
1.14337330488699 9.417740074374712E-041
1.14359001733449 1.028367880808673E-040
1.14380672978199 1.122878161794782E-040
1.14402344222948 1.226024348654664E-040
1.14424015467698 1.338590945222349E-040
1.14445686712448 1.461433298688732E-040
1.14467357957197 1.595483958429724E-040
1.14489029201947 1.741759602097908E-040
1.14510700446696 1.901368579264987E-040
1.14532371691446 2.075519127336645E-040
1.14554042936196 2.265528319274849E-040
1.14575714180945 2.472831807903757E-040
1.14597385425695 2.698994437273628E-040
1.14619056670445 2.945721797747468E-040
1.14640727915194 3.214872808218678E-040
1.14662399159944 3.508473416183915E-040
1.14684070404694 3.828731514364224E-040
1.14705741649443 4.178053181222464E-040
1.14727412894193 4.559060362133709E-040
1.14749084138943 4.974610118205549E-040
1.14770755383692 5.427815580856572E-040
1.14792426628442 5.922068762361616E-040
1.14814097873192 6.461065385701904E-040
1.14835769117941 7.048831911356811E-040
1.14857440362691 7.689754954184563E-040
1.14879111607440 8.388613300418690E-040
1.14900782852190 9.150612753146819E-040
1.14922454096940 9.981424054548373E-040
1.14944125341689 1.088722415485089E-039
1.14965796586439 1.187474112146625E-039
